origin,uniquecarrier,arrivaldelay,dest
PHL,ML (1),6.478991597,PBI
PHL,US,13.65321544,PBI
PHL,WN,9.325199437,PBI
PHL,US,21.68930818,PDX
PHL,YV,16.13793103,PHF
PHL,HP,2.042133877,PHX
PHL,US,12.00272652,PHX
PHL,WN,-4.020777222,PHX
PHL,AA,42,PIT
PHL,TW,19.74285714,PIT
PHL,US,11.39813604,PIT
PHL,WN,12.04035585,PIT
PHL,AA,5.737430168,PVD
PHL,ML (1),15.22222222,PVD
PHL,US,10.61254199,PVD
PHL,WN,8.117219278,PVD
PHL,US,9.314612868,PWM
PHL,AA,2.186240645,RDU
PHL,MQ,6.050967437,RDU
PHL,PI,7.613913043,RDU
PHL,US,9.703288029,RDU
PHL,WN,6.958837454,RDU
PHL,FL,14.04545455,RIC
PHL,PI,9.809322034,RIC
PHL,US,7.619392441,RIC
PHL,EA,15.41831683,ROC
PHL,ML (1),9.545454545,ROC
PHL,US,10.73414187,ROC
PHL,EA,11.96162047,RSW
PHL,FL,21.49628253,RSW
PHL,ML (1),4.513274336,RSW
PHL,US,12.73050719,RSW
PHL,WN,7.816725979,RSW
PHL,US,10.78600094,SAN
PHL,WN,-5.529411765,SAN
PHL,WN,-10.22270742,SAT
PHL,US,16.31418919,SDF
PHL,YV,-1,SDF
PHL,US,15.14089277,SEA
PHL,FL,2,SFO
PHL,UA,5.747991831,SFO
PHL,US,13.88992483,SFO
PHL,AA,,SHV
PHL,AA,4.388114167,SJU
PHL,EA,13.17446043,SJU
PHL,US,18.49901753,SJU
PHL,DL,2.353311508,SLC
PHL,WN,-3.727272727,SLC
PHL,US,26.20805369,SMF
PHL,US,6.287356322,SNA
PHL,EA,12.25505051,SRQ
PHL,ML (1),11.53508772,SRQ
PHL,US,7.894932936,SRQ
PHL,AA,-1.856483854,STL
PHL,OO,,STL
PHL,TW,6.97486413,STL
PHL,US,10.88432836,STL
PHL,WN,-14.16519824,STL
PHL,US,13.7705902,STT
PHL,AA,18.66666667,SWF
PHL,US,16.44329897,SWF
PHL,AA,5.4,SYR
PHL,EA,16.49203187,SYR
PHL,US,11.11923145,SYR
PHL,EA,9.150828248,TPA
PHL,FL,12.19115735,TPA
PHL,ML (1),7.629807692,TPA
PHL,UA,10.22222222,TPA
PHL,US,12.19877404,TPA
PHL,WN,8.287624063,TPA
PHL,YV,-2.666666667,TYS
TVL,AA,-2,RNO
TVL,AA,9.676855895,SFO
TVL,AA,1.386600083,SJC
MDT,AA,8,ABE
MDT,DL,5.802949062,ABE
MDT,NW,1.887978142,ABE
MDT,UA,4.488581056,ABE
MDT,DL,5.938083949,ATL
MDT,EA,17.64678899,ATL
MDT,EV,9.040950699,ATL
MDT,OH,13.07836991,ATL
MDT,EA,13.60550459,AVP
MDT,OH,-10,AVP
MDT,US,1,BDL
MDT,UA,32,BOS
MDT,US,12.72749591,BOS
MDT,AA,58,BWI
MDT,OH,69,BWI
MDT,TW,6.631294964,BWI
MDT,OH,219,CLE
MDT,XE,-3.697579618,CLE
MDT,US,2.490299293,CLT
MDT,YV,1.298961938,CLT
MDT,DL,3.605783866,CVG
MDT,EV,8.987924528,CVG
MDT,OH,2.121710526,CVG
MDT,OH,29,DCA
MDT,MQ,15.65145228,DFW
MDT,9E,11.35326087,DTW
MDT,NW,0.149181856,DTW
MDT,UA,260,FLL
MDT,AA,19,HPN
MDT,AA,-3.666666667,IAD
MDT,DH,1.88685446,IAD
MDT,TW,4.076452599,IAD
MDT,YV,10.01315149,IAD
MDT,US,1.785714286,ITH
MDT,OH,133.5,JFK
MDT,AA,37,LGA
MDT,MQ,,LGA
MDT,OH,57,LGA
MDT,EV,138,MCN
MDT,US,6.306188925,MCO
MDT,OH,27,MHT
MDT,9E,7.645224172,MSP
MDT,AA,6.683670769,ORD
MDT,DH,14.66623377,ORD
MDT,MQ,13.01468005,ORD
MDT,NW,22,ORD
MDT,OO,13.43076923,ORD
MDT,UA,7.752253231,ORD
MDT,YV,24.38121171,ORD
MDT,AA,29.5,PHL
MDT,OH,7,PHL
MDT,US,-2.710462287,PHL
MDT,NW,2,PIT
MDT,TW,3.607973422,PIT
MDT,US,4.331097585,PIT
MDT,AA,49,PVD
MDT,AA,19.88461538,RDU
MDT,TW,7.358378378,STL
BQK,EV,8.305390136,ATL
BIL,NW,-1.303592511,BZN
BIL,OO,158.5,BZN
BIL,OO,129.3333333,COD
BIL,OO,,COS
BIL,OO,,CPR
BIL,OH,-6.685714286,CVG
BIL,CO,6.273958333,DEN
BIL,OO,3.095679907,DEN
BIL,UA,5.837411566,DEN
BIL,XE,7.818181818,DEN
BIL,NW,-0.793277311,FCA
BIL,NW,6.391774892,GEG
BIL,OO,,GJT
BIL,CO,-4.95,GTF
BIL,NW,3.722007722,GTF
