origin,dest,averagedeparturedelay
TUS,RFD,0
TUS,RNO,6.356617647
TUS,SAN,7.969221663
TUS,SAT,5.296411856
TUS,SEA,10.33565266
TUS,SFO,-0.138240575
TUS,SJC,5.744740533
TUS,SLC,3.876561062
TUS,SMF,4.220752798
TUS,SNA,0.909758657
TUS,STL,3.72621533
TUS,TWF,9
CSG,ATL,6.974032704
SAT,ABQ,2.852513966
SAT,AMA,6
SAT,ATL,8.173138496
SAT,AUS,4.908250309
SAT,BDL,-1
SAT,BNA,2.607003891
SAT,BWI,5.875162549
SAT,CLE,0.576816927
SAT,CLT,2.907344283
SAT,COS,16.66666667
SAT,CRP,4.190600522
SAT,CVG,5.027232487
SAT,DAL,7.201489533
SAT,DEN,4.37067636
SAT,DFW,5.194608113
SAT,DTW,4.13712139
SAT,ELP,7.688161532
SAT,EWR,19.43168865
SAT,GSO,0
SAT,HOU,6.654054373
SAT,HRL,7.096667624
SAT,IAD,21.09656652
SAT,IAH,4.475689331
SAT,IND,4.069364162
SAT,JFK,169
SAT,LAS,6.120033413
SAT,LAX,6.418520293
SAT,MCI,7.936981758
SAT,MCO,3.511240776
SAT,MDW,5.539278132
SAT,MEM,0.653393387
SAT,MGM,-5
SAT,MRY,-0.5
SAT,MSP,0.585226151
SAT,MSY,1.765319716
SAT,OKC,4.821292776
SAT,ONT,7.179043744
SAT,ORD,8.633805658
SAT,PHL,14.37991266
SAT,PHX,6.652850975
SAT,PIA,0
SAT,PIT,2.413314274
SAT,PVU,-11
SAT,RDU,4.621212121
SAT,RNO,12.66666667
SAT,SAN,5.621313673
SAT,SFO,1.741459627
SAT,SLC,3.260364095
SAT,SMF,9.168079096
SAT,SPI,10
SAT,STL,2.574308564
SAT,TPA,11.92215966
SAT,TUL,7.114942529
SAT,TUS,3.530139104
ROP,GUM,-2.062944718
MKE,ABE,41.5
MKE,ALB,31
MKE,ATL,7.831938381
MKE,ATW,4.835294118
MKE,AVP,166
MKE,BDL,8.189108911
MKE,BHM,-5
MKE,BNA,2.263833992
MKE,BOS,8.064217443
MKE,BUF,43
MKE,BWI,6.883112352
MKE,CLE,4.480534989
MKE,CLT,3.823149576
MKE,CMH,7.439053254
MKE,COS,-9
MKE,CVG,3.611100533
MKE,CWA,5.276785714
MKE,DAY,1.042084168
MKE,DCA,3.926649584
MKE,DEN,5.806657764
MKE,DFW,7.70017882
MKE,DSM,4.259301015
MKE,DTW,3.27893538
MKE,EWR,23.41
MKE,FAR,14
MKE,FLL,15.02352941
MKE,FNT,3.320950966
MKE,GJT,13
MKE,GRB,5.404791929
MKE,GRR,5.332850941
MKE,GSP,-3
MKE,IAD,3.642857143
MKE,IAH,4.616328133
MKE,IND,2.56627907
MKE,JFK,20.91666667
MKE,LAS,9.40470634
MKE,LAX,7.714050494
MKE,LGA,8.726748655
MKE,LNK,-6
MKE,MCI,5.734271523
MKE,MCN,25.5
MKE,MCO,3.566117647
MKE,MDW,-12
MKE,MEM,1.172852549
MKE,MGM,5
MKE,MIA,3.367231638
MKE,MKC,1
MKE,MKG,10.51330798
MKE,MQT,34.62837838
MKE,MSN,5.795779019
MKE,MSP,4.906774987
MKE,OMA,7.273546274
MKE,ORD,6.43697286
MKE,PHL,10.26972143
MKE,PHX,5.314336312
MKE,PIT,4.241443999
MKE,RDU,11.89395349
MKE,ROA,8
MKE,RST,2
MKE,RSW,0.124610592
MKE,SAN,3.830188679
MKE,SDF,1.956862745
MKE,SEA,4.465968586
MKE,SFO,15.52051282
MKE,SGF,36
MKE,SLC,7.542622951
MKE,STL,4.808944979
MKE,TPA,3.993951613
MKE,TUS,-36.5
MKE,TWF,6
LIT,ATL,7.79716723
LIT,AUS,0
LIT,BNA,0.896718017
LIT,BWI,13.27457098
LIT,CLT,2.026496333
LIT,CMH,59
LIT,COS,21
LIT,CVG,6.816716517
LIT,DAL,7.525395486
LIT,DAY,-1
LIT,DEN,4.96021021
LIT,DFW,6.796132371
LIT,DTW,12.35901387
LIT,EWR,9.932818074
LIT,GJT,0
LIT,GSO,85
LIT,HOU,7.809326611
LIT,HSV,5.936086529
LIT,IAD,0
LIT,IAH,6.213292271
LIT,ICT,2.592274678
LIT,JAN,-1
LIT,LAS,8.360523278
LIT,MCI,18
LIT,MCO,4.926829268
LIT,MDW,9.350053591
LIT,MEM,2.7077322
LIT,MSP,3.564727955
LIT,MSY,23.5
LIT,OKC,1.267782427
LIT,ORD,14.95163193
LIT,PHX,9.597876177
LIT,SAT,11
LIT,SDF,-1
LIT,SGF,2.688385269
LIT,SHV,-3.714285714
LIT,SLC,8.740219092
LIT,STL,6.936082633
LIT,TUL,4.926056338
LIT,XNA,25
SPN,GUM,2.43663869
BUR,ATL,4.368794326
BUR,BFL,12.36111111
BUR,CDC,10.5
BUR,COS,36.6
BUR,DEN,3.149119909
BUR,DFW,4.239058568
BUR,FAT,56.5
BUR,GJT,1
BUR,IAD,7.627329193
BUR,JFK,11.05933514
BUR,LAS,6.541397588
BUR,LAX,5
BUR,LGB,1.640858816
BUR,MCO,-2.62295082
BUR,MDW,17.28571429
BUR,MRY,16
BUR,OAK,6.173915599
BUR,ONT,0.964921466
BUR,PDX,6.486955315
BUR,PHX,5.70021182
BUR,PMD,1
BUR,PSP,-5
BUR,RNO,3.47
BUR,SAN,7.034482759
BUR,SBA,-1.280373832
BUR,SEA,8.584233779
BUR,SFO,10.88330947
BUR,SJC,5.846907923
BUR,SLC,2.511424731
BUR,SMF,6.456693443
BUR,SNA,2.566433566
BUR,STL,5.407969639
BUR,TUS,53
BUR,TWF,-9
DRO,ABQ,23
DRO,COS,0
DRO,DEN,5.58871216
DRO,DFW,7.044265594
DRO,GJT,5.326815642
DRO,IAH,4.179775281
DRO,PHX,4.512639867
DRO,SLC,0.735804416
GJT,ASE,89
GJT,CDC,0
GJT,COS,-0.285714286
GJT,DEN,5.964610718
GJT,DFW,9.182773109
GJT,DRO,3.462624585
GJT,HDN,70
GJT,LAS,4.051643192
GJT,LAX,19.33333333
GJT,MTJ,88.33333333
GJT,OGD,-8
GJT,ORD,45
GJT,PHX,7.596524064
GJT,PIH,0
GJT,SBA,280
GJT,SLC,5.102615493
GJT,TWF,-2
MSO,BIL,10.17142857
MSO,BZN,5.998610725
MSO,COS,-0.5
MSO,CPR,-4
MSO,DEN,3.029025359
MSO,FCA,9.896755162
MSO,GJT,6.333333333
MSO,GTF,2.862406596
MSO,HLN,25
MSO,IDA,6.833333333
MSO,MSP,4.20357361
MSO,ORD,24.28634361
MSO,PIH,-7.5
MSO,RAP,2
MSO,SFO,-3.583333333
MSO,SLC,3.822239356
MSO,TWF,3.666666667
BET,ADQ,7.989130435
BET,ANC,9.981457726
BET,ANI,6.823529412
BET,KSM,9.382488479
BFI,DEN,28
VLD,ATL,11.61312283
VLD,GNV,0
VLD,MCN,0
DLG,ADQ,30.92307692
DLG,AKN,8.062176166
DLG,ANC,11.56108485
PNS,ATL,8.306054056
PNS,AUS,-5
PNS,BNA,1.061662198
PNS,BTR,5.68844367
PNS,CLT,3.152325701
PNS,CVG,6.958677686
PNS,DFW,7.483963757
PNS,EWR,10
PNS,FLL,-0.615384615
PNS,GPT,0
PNS,IAH,3.817119081
PNS,JAN,-3.377682403
PNS,JAX,3.124321235
PNS,JFK,4.082758621
PNS,MCN,8
PNS,MCO,4.761769214
PNS,MEM,5.092394079
PNS,MOB,4.640090018
PNS,MSY,0.666945257
PNS,ORD,16.83888889
PNS,PFN,55
PNS,RDU,0.558035714
PNS,SAT,-3
PNS,SHV,-10
PNS,TPA,4.231533321
PHL,ABE,19.9465812
PHL,ALB,10.35883161
PHL,ATL,10.67526459
PHL,ATW,4.5
PHL,AUS,12.23497268
PHL,AVP,14.49322493
PHL,BDL,10.42621842
PHL,BGM,15.00425532
PHL,BGR,7.840611354
PHL,BNA,7.283346
PHL,BOS,11.47096905
PHL,BTV,10.27140295
PHL,BUF,11.93052315
PHL,BWI,14.51513468
PHL,CAE,9.2455043
PHL,CAK,4.466887417
PHL,CHS,10.64460784
PHL,CLE,5.980334833
PHL,CLT,11.29234211
PHL,CMH,9.795959284
PHL,CVG,6.589751067
PHL,DAB,8.780748663
PHL,DAY,8.42441658
PHL,DCA,13.35729465
PHL,DEN,9.373190429
PHL,DFW,8.451998484
PHL,DTW,7.288395453
PHL,EGE,20.13432836
PHL,EWR,9.500268097
PHL,FLL,14.64900091
PHL,GRR,5
PHL,GSO,8.66513495
PHL,GSP,10.85800928
PHL,HOU,18.56492209
PHL,IAD,8.737654948
PHL,IAH,7.114912607
PHL,ICT,47
PHL,ILM,7.795698925
PHL,IND,10.40138408
PHL,ISP,7.475630252
PHL,JAX,12.99307506
PHL,JFK,8.941372604
PHL,LAS,17.72034558
PHL,LAX,13.89370069
PHL,LGA,14.05402711
PHL,MCI,11.70492137
PHL,MCN,0
PHL,MCO,12.9497204
PHL,MDT,16.54114713
PHL,MDW,12.47087782
PHL,MEM,3.551751592
PHL,MHT,11.61479738
PHL,MIA,10.98372922
PHL,MKE,7.192476166
PHL,MLB,6.481481481
PHL,MSP,6.692610582
PHL,MSY,12.930742
PHL,MYR,8.959079284
PHL,OAK,24.27367424
PHL,ORD,9.95746375
PHL,ORF,9.851008313
PHL,ORH,5.958549223
PHL,PBI,14.69175009
PHL,PDX,25.18318695
PHL,PHF,20.25862069
PHL,PHX,12.74022989
PHL,PIT,11.4448479
PHL,PVD,11.63033044
PHL,PWM,10.06932649
PHL,RDU,9.896787479
PHL,RIC,8.596116017
PHL,ROC,11.68398233
PHL,RSW,13.8776213
PHL,SAN,16.38320913
PHL,SAT,6.222707424
PHL,SDF,16.49865229
PHL,SEA,18.55250536
PHL,SFO,13.44942876
PHL,SHV,-3
PHL,SJU,12.48339206
PHL,SLC,5.668040465
PHL,SMF,16.47651007
PHL,SNA,17.68539326
PHL,SRQ,9.699313787
PHL,STL,7.353927544
PHL,STT,16.4519774
PHL,SWF,10.04
PHL,SYR,10.94862123
PHL,TPA,13.90779464
PHL,TYS,6.333333333
TVL,RNO,-4
TVL,SFO,10.91484716
TVL,SJC,2.509983361
MDT,ABE,5.821156233
MDT,ATL,10.10538491
MDT,AVP,14.72727273
MDT,BDL,2
MDT,BOS,11.03761243
MDT,BWI,4.051601423
MDT,CLE,-4.087255151
MDT,CLT,1.718894009
MDT,CVG,6.106397127
MDT,DCA,33
MDT,DFW,15.84741144
MDT,DTW,1.10684262
MDT,FLL,225
MDT,HPN,26
MDT,IAD,8.098273572
MDT,ITH,1.821428571
MDT,JFK,92.5
MDT,LGA,34.8
MDT,MCN,34
MDT,MCO,2.162337662
MDT,MHT,20
MDT,MSP,9.419230769
MDT,ORD,9.350746936
MDT,PHL,1.646778043
MDT,PIT,3.058316411
MDT,PVD,61
MDT,RDU,4.891025641
MDT,STL,4.868605277
BQK,ATL,9.051587302
BIL,BZN,-1.689196022
BIL,COD,173.3333333
BIL,COS,15.5
BIL,CPR,0
BIL,CVG,1.286931818
BIL,DEN,5.30821081
BIL,FCA,-0.629815745
BIL,GEG,4.565732759
BIL,GJT,44.5
BIL,GTF,5.161290323
BIL,HLN,2.24
BIL,IDA,29.66666667
BIL,JAC,3.775609756
BIL,LAS,8.25
BIL,MSO,10.34763948
BIL,MSP,0.787634538
BIL,ORD,13.83408072
BIL,PHX,-4.058823529
BIL,PIH,8.75
BIL,RAP,-1
BIL,SFO,3.307692308
BIL,SLC,3.590095699
BIL,TWF,-1.666666667
ILM,ATL,12.94786642
ILM,BWI,3.877161863
ILM,CLT,2.723457054
ILM,CVG,7.686878728
ILM,FLO,0
ILM,GSO,4.06456241
ILM,MCN,23
ILM,MYR,46
ILM,ORF,7.4
ILM,PHL,8.512544803
ILM,RDU,2.539748954
CAE,AEX,-5
CAE,AGS,8.666666667
CAE,ATL,9.229886188
CAE,AUS,86
CAE,BOS,3.795454545
CAE,BTR,71
CAE,BWI,5.093732668
CAE,CHS,8.572001458
CAE,CLT,3.188388705
CAE,CMH,90
CAE,CRP,25
CAE,CVG,7.803112168
CAE,DAB,-5
CAE,DCA,10.6744186
CAE,DFW,5.643301212
CAE,DTW,9.826635146
CAE,EWR,16.7839881
CAE,FLL,-6
CAE,GSO,4.064721969
CAE,GSP,0.84375
CAE,HOU,0
CAE,IAD,11.45422031
CAE,IAH,7.625037347
CAE,JAX,37.5
CAE,JFK,25.8
CAE,LGA,14.33325996
CAE,MCO,4.033149171
CAE,MEM,4.764188649
CAE,MYR,8
CAE,ORD,20.81491995
CAE,PHL,4.681818182
CAE,RDU,1.409016585
CAE,RIC,48
CAE,SAV,7.713114754
CAE,TPA,8.559598494
TPA,ABQ,4.925032765
TPA,ALB,8.188874515
TPA,APF,4.110132159
TPA,ATL,7.037906402
TPA,AUS,1.666464524
TPA,BDL,7.619203911
TPA,BHM,6.20508815
TPA,BNA,5.730857405
TPA,BOS,9.358451621
TPA,BUF,9.50877193
TPA,BWI,9.265057563
TPA,CAE,5.743558282
TPA,CAK,1.882078225
TPA,CHS,2.551526718
TPA,CLE,4.163346381
TPA,CLT,6.474206389
TPA,CMH,9.291003551
TPA,CVG,5.271375596
TPA,DAB,-9
TPA,DAY,8.662438337
TPA,DCA,5.633585318
TPA,DEN,7.163112357
TPA,DFW,5.406396207
TPA,DTW,5.075929857
TPA,EWR,14.86314039
TPA,FLL,8.329700353
TPA,FNT,7.776351351
TPA,GPT,2.568030973
TPA,GRR,4.97833935
TPA,GSO,7.780982727
TPA,GSP,5.174295775
TPA,HOU,8.482381863
TPA,HPN,5.024
TPA,HSV,2.601574803
TPA,IAD,7.049565217
TPA,IAH,4.266822881
TPA,IND,7.344564209
TPA,ISP,9.849229543
TPA,JAX,6.267811586
TPA,JFK,9.319948818
TPA,LAS,7.802211559
TPA,LAX,6.449256036
TPA,LEX,-1.550847458
TPA,LGA,10.71841675
TPA,MCI,8.306626645
TPA,MCO,5.908292118
TPA,MDW,7.563726865
TPA,MEM,3.113959127
TPA,MHT,7.752117545
TPA,MIA,5.319600095
TPA,MKE,6.999323867
TPA,MLB,13.29482759
TPA,MSP,4.844436497
TPA,MSY,7.493081853
TPA,ORD,9.870735767
TPA,ORF,7
TPA,PBI,7.966334876
TPA,PDX,16
TPA,PHF,0.712389381
TPA,PHL,9.30829125
TPA,PHX,11.58405618
TPA,PIE,-17
TPA,PIT,7.097287546
TPA,PNS,3.957034083
TPA,PVD,7.668341709
TPA,RDU,5.644392679
TPA,RIC,6.605
TPA,ROC,11.70378007
TPA,RSW,6.921748233
TPA,SAT,10.14252569
TPA,SDF,5.787491742
TPA,SJU,3.111202074
TPA,SLC,2.436950147
TPA,SRQ,6.078773585
TPA,STL,6.509518844
TPA,SWF,4.506920415
TPA,SYR,13.41854935
TPA,TLH,3.860700272
TPA,TYS,6.563364055
MYR,ATL,13.98144062
MYR,BOS,5.674757282
MYR,BWI,3.934373891
MYR,CAE,-4.333333333
MYR,CHS,11.5
MYR,CLE,-3.376068376
MYR,CLT,2.258428289
MYR,CVG,5.16374092
MYR,DAY,0.56
MYR,DCA,3.375
MYR,DFW,3.68
MYR,DTW,2.270916335
MYR,EWR,16.04828974
MYR,FLO,-7.5
MYR,GSO,8.96
MYR,IAD,13.34182977
MYR,ILM,0
MYR,JAX,19
MYR,LGA,13.72274143
MYR,MIA,54
MYR,MLB,10
MYR,MSP,11.55769231
MYR,ORD,5.874193548
MYR,PHL,5.672634271
MYR,PIT,5.519578313
MYR,RDU,0.56685151
MYR,RIC,15.29411765
MYR,SAV,0
CDV,ANC,8.900958924
CDV,YAK,7.302804808
CRW,ATL,12.76907415
CRW,BNA,5
CRW,CHO,0
CRW,CLE,-0.051428571
CRW,CLT,4.751681553
CRW,CVG,3.196191772
CRW,DAY,-4
CRW,DCA,6.252985075
CRW,DTW,-0.141463415
CRW,FWA,-3
CRW,GSP,0
CRW,HTS,5.868197279
CRW,IAD,2.436298737
CRW,IAH,4.68803016
CRW,LEX,5.068027211
CRW,LGA,5.060676779
CRW,ORD,14.94351978
CRW,PIT,5.546101639
CRW,RDU,100
CRW,ROA,106
CRW,SPI,23.33333333
MFE,ABI,126
MFE,ATL,16.7019544
MFE,AUS,-0.481338481
MFE,DFW,4.257206208
MFE,HRL,13
MFE,IAH,4.688463763
MFE,LAX,-1.668639053
MFE,MCO,-10
MFE,PHX,0
HHH,ATL,20.1005354
MGM,ATL,8.904012565
MGM,BHM,-15
MGM,BTR,7.885257807
MGM,CHA,11
MGM,CLT,1.445378151
MGM,CVG,10.76858513
MGM,DFW,7.016213639
MGM,GPT,-15
MGM,IAH,5.100101112
MGM,JAN,-5
MGM,MEM,4.52046589
MGM,MLU,6.567516326
MGM,PFN,-1.611842105
MGM,SHV,5
BRO,IAH,3.002063616
MAF,ABQ,7.02598778
MAF,AMA,3.030188679
MAF,AUS,4.428202204
MAF,DAL,6.007361732
MAF,DFW,5.636692712
MAF,ELP,3.05727342
MAF,HOU,5.925892267
MAF,IAH,4.077346339
MAF,LAS,8.251517982
MAF,LAX,0
MAF,LBB,5.165535957
MAF,PHX,4.066189624
ORF,ALB,0
ORF,ATL,7.192704958
ORF,BDL,150
ORF,BNA,1.066566378
ORF,BOI,160
ORF,BOS,9.696404904
ORF,BUF,null
ORF,BWI,6.541918036
ORF,CHS,9.522765038
ORF,CLE,0.931149981
ORF,CLT,5.046243636
ORF,CVG,3.921983855
ORF,DCA,3.2
ORF,DFW,6.251566089
ORF,DTW,5.349938426
ORF,EWR,12.48959392
ORF,FAY,0.325
ORF,FLL,86
ORF,GSO,6.567992145
ORF,IAD,8.28908208
ORF,IAH,3.897015454
ORF,IND,43
ORF,JAX,7.57335251
ORF,JFK,16.61607393
ORF,LAS,5.364882227
ORF,LGA,8.610670715
ORF,MCO,8.466961979
ORF,MDW,6.853004292
ORF,MEM,3.282467532
ORF,MIA,6.014545455
ORF,MLI,12
ORF,MSP,14.51716738
ORF,MYR,4.5
ORF,ORD,12.38940017
ORF,PBI,110
ORF,PHF,0
ORF,PHL,6.389154174
ORF,PIT,5.166005843
ORF,RDU,3.859827196
ORF,RIC,6.197099673
ORF,SAV,-5
ORF,SBN,188
ORF,STL,3.616391086
ORF,TPA,6.068637804
CMH,ALB,8
CMH,ATL,5.240824796
CMH,AUS,-5
CMH,BDL,17.47783251
CMH,BNA,4.441134752
CMH,BOS,12.25581164
CMH,BWI,7.981546164
CMH,CAK,3.700394218
CMH,CLE,1.104986877
CMH,CLT,4.44796617
CMH,CVG,5.129886472
CMH,DAY,4.695861405
CMH,DCA,6.185959905
CMH,DEN,6.51728237
CMH,DFW,4.204151881
CMH,DTW,4.383313987
CMH,EWR,13.9056513
CMH,FLL,13.03308824
CMH,GRB,195
CMH,GRR,40
CMH,IAD,4.158103448
CMH,IAH,4.580703445
CMH,ICT,18
CMH,IND,4.800563777
CMH,JFK,15.46501043
CMH,LAS,11.71209006
CMH,LAX,11.0292508
CMH,LGA,10.1380298
CMH,MCI,8.076106195
CMH,MCO,5.853761262
CMH,MDW,9.147587042
CMH,MEM,4.152021563
CMH,MIA,11.28516129
CMH,MKE,5.568495855
CMH,MSN,1
CMH,MSP,4.395610629
CMH,OMA,-5
CMH,ORD,10.03164531
CMH,PBI,14.59731544
CMH,PHL,8.317420066
CMH,PHX,10.396632
CMH,PIT,5.448807734
CMH,RDU,6.530161206
CMH,ROC,127
CMH,RSW,7.992038217
CMH,SBN,28
CMH,SDF,1.352941176
CMH,SLC,3.939285714
CMH,STL,6.641635482
CMH,SYR,-5
CMH,TPA,6.291511387
ANI,ANC,3.981981982
ANI,KSM,10.06372549
HOU,ABQ,10.07512745
HOU,ATL,8.924240086
HOU,AUS,8.102207281
HOU,BHM,11.66120279
HOU,BNA,9.72578265
HOU,BTR,-4
HOU,BWI,12.17187338
HOU,CLE,-1.008928571
HOU,CRP,8.948920909
HOU,CVG,3.903251886
HOU,DAL,8.762716726
HOU,DCA,2.990243902
HOU,DEN,6.032660796
HOU,DFW,6.576775113
HOU,DTW,3.181601714
HOU,ELP,10.89677966
HOU,EWR,7.794997548
HOU,FLL,15.34599729
HOU,HRL,9.809304333
HOU,IAD,3.263671875
HOU,IAH,2.191699056
HOU,JAN,11.63873113
HOU,JAX,16.08653846
HOU,JFK,11.10160428
HOU,LAS,11.59920797
HOU,LAX,10.30059868
HOU,LBB,1.909090909
HOU,LGA,14.71917808
HOU,LIT,8.434841096
HOU,MAF,9.142254688
HOU,MCI,18.07222844
HOU,MCO,9.916535658
HOU,MDW,12.70483021
HOU,MEM,2.013481024
HOU,MIA,1.91614654
HOU,MSP,3.094109682
HOU,MSY,9.206591154
HOU,OAK,12.18186475
HOU,OKC,9.400047287
HOU,ORD,7.203774304
HOU,PHL,18.17917179
HOU,PHX,9.831960653
HOU,PVD,2.954692557
HOU,RNO,13.12857143
HOU,RSW,-1.142857143
HOU,SAN,12.19618056
HOU,SAT,8.71127831
HOU,SLC,10.67307692
HOU,STL,9.156822656
HOU,TPA,13.36961266
HOU,TUL,9.027752967
MBS,CLE,2.464444444
MBS,DTW,0.921254802
MBS,GRR,0.117647059
MBS,MSP,1.060801289
MBS,ORD,9.552309371
MBS,PIT,2.776119403
GRB,ATL,5.912144703
GRB,ATW,-7.992673993
GRB,AZO,-4.218559219
GRB,CVG,3.352405171
GRB,DEN,35
GRB,DFW,6.777777778
GRB,DSM,3
GRB,DTW,1.823724178
GRB,GTF,22
GRB,IAD,-19
GRB,LEX,50
GRB,MKE,2.018844221
GRB,MQT,21.78477509
GRB,MSN,-1.35202864
GRB,MSP,2.74407603
GRB,ORD,12.33346652
GRB,SDF,31
OXR,BFL,-7
OXR,LAX,1.105205117
OXR,ONT,-3.5
OXR,PSP,0
LGB,ATL,2.83956044
LGB,AUS,22.45054945
LGB,BOS,3.596014493
LGB,BUR,3.165616562
LGB,DEN,4.281451141
LGB,DFW,3.061863601
LGB,EWR,121
LGB,FAT,-2.621928166
LGB,FLL,5.621880998
LGB,GEG,53
LGB,GJT,17.33333333
LGB,IAD,4.258320611
LGB,JFK,6.543672652
LGB,LAS,4.024665345
LGB,MRY,2.179104478
LGB,OAK,2.952887
LGB,ONT,1.260869565
LGB,ORD,12.2802095
LGB,PDX,3.068584071
LGB,PHX,3.053793954
LGB,PSP,-1
LGB,PWM,8
LGB,RNO,5.446846847
LGB,SAN,0.702205882
LGB,SBA,4.424276169
LGB,SEA,6.256395433
LGB,SFO,6.741146266
LGB,SJC,2.38630137
LGB,SLC,3.15997895
LGB,SMF,2.890916632
LGB,STL,8.593810445
LGB,TUS,35
LGB,TWF,-3.5
SBP,FAT,26
SBP,LAS,15.41637011
SBP,LAX,3.085400823
SBP,MFR,48
SBP,MRY,81.33333333
SBP,ONT,-1
SBP,OXR,-8
SBP,PHX,3.269681742
SBP,PSP,0
SBP,SFO,11.88209256
SBP,SJC,5.294832827
SBP,SLC,2.194610778
SBP,SMX,11
MFR,ACV,67.5
MFR,BOI,-5
MFR,COS,30
MFR,CYS,31
MFR,DEN,6.574933095
MFR,EUG,3.805042017
MFR,FAT,-4
MFR,GJT,4.333333333
MFR,IDA,-2
MFR,LAS,3.96627566
MFR,LAX,8.682457439
MFR,MOD,17
MFR,MRY,7
MFR,OGD,-1
MFR,PDX,3.579169599
MFR,PHX,4.106280193
MFR,PUB,-9
MFR,RDD,4
MFR,RDM,3.377176015
MFR,SBA,15
MFR,SEA,38.5
MFR,SFO,12.65363881
MFR,SJC,49.33333333
MFR,SLC,3.34879099
MFR,SMF,25.66666667
MFR,TWF,-4
PDX,ABQ,4.061192262
PDX,ACV,2.5
PDX,ANC,9.367416496
PDX,ATL,8.780188425
PDX,BOI,8.826797386
PDX,BOS,2.858319605
PDX,BUR,6.842533669
PDX,CLE,2
PDX,CLT,6.808035714
PDX,CVG,4.855093257
PDX,DEN,6.236894794
PDX,DFW,4.550243902
PDX,DTW,3.754146058
PDX,EUG,2.957384035
PDX,EWR,5.849150665
PDX,FAT,-5
PDX,GEG,8.548886949
PDX,HNL,5.299256506
PDX,IAD,5.587836406
PDX,IAH,4.044558772
PDX,JFK,10.08425768
PDX,LAS,8.104446931
PDX,LAX,6.871984609
PDX,LGB,1.997679814
PDX,LMT,6.1
PDX,MCI,3.514832271
PDX,MCO,4.765714286
PDX,MDW,6.497607656
PDX,MEM,-0.553191489
PDX,MFR,1.598659315
PDX,MSN,29
PDX,MSO,-11
PDX,MSP,3.904913133
PDX,OAK,6.83399884
PDX,OGG,6.695652174
PDX,ONT,6.113789939
PDX,ORD,9.097212189
PDX,OTH,10.625
PDX,PHL,9.0425
PDX,PHX,6.808636559
PDX,PIH,-4.666666667
PDX,PIT,5.051224944
PDX,PSC,14.62244898
PDX,PSP,5.653167602
PDX,RDD,28
PDX,RDM,0.9957
PDX,RNO,7.289112093
PDX,SAN,6.571835509
PDX,SAT,46
PDX,SEA,5.193552585
PDX,SFO,10.85246432
PDX,SJC,5.029334523
PDX,SLC,5.313099405
PDX,SMF,8.185512316
PDX,SNA,4.193187408
PDX,STL,6.601506781
PDX,TPA,-1
PDX,TWF,11
MRY,DEN,2.52800659
MRY,FAT,134.5
MRY,IDA,8
MRY,LAS,1.069277108
MRY,LAX,3.149812603
MRY,LGB,4.789868668
MRY,ONT,3.824961948
MRY,PHX,2.789967182
MRY,PIH,-1
MRY,PSP,1
MRY,PVU,-9
MRY,SAN,8.718715393
MRY,SBA,6.4
MRY,SBP,0
MRY,SFO,10.29645708
MRY,SJC,21
MRY,SLC,1.764669164
MRY,SMX,20
GPT,ATL,11.74175053
GPT,BTR,0
GPT,DFW,11.56722689
GPT,FLL,8.306811677
GPT,IAH,4.729818617
GPT,JAN,0.565965583
GPT,LGA,0
GPT,MCO,10.43089431
GPT,MEM,2.267714258
GPT,MOB,3.604895105
GPT,MSY,14
GPT,ORD,21.26315789
GPT,PNS,0
GPT,SHV,5
GPT,TPA,2.890426121
ISO,ATL,13.11345455
ISO,BWI,2.279092702
ISO,CLT,3.634532849
ISO,ILM,10
SMF,ABQ,6.54595186
SMF,ACV,8.310810811
SMF,ATL,9.710683556
SMF,AUS,7
SMF,BFL,1.932748538
SMF,BUR,7.237675256
SMF,CEC,11.83957219
SMF,CLT,21.82666667
SMF,COS,3.207650273
SMF,CVG,21
SMF,DEN,5.385894242
SMF,DFW,4.569401229
SMF,EWR,11.7734375
SMF,FAT,74.75
SMF,GEG,0.357078449
SMF,HNL,6.669035533
SMF,IAD,4.707744108
SMF,IAH,4.003103914
SMF,IDA,90
SMF,JFK,11.29608622
SMF,LAS,8.413075261
SMF,LAX,8.386275703
SMF,LGB,-0.626455907
SMF,MCI,3.853944196
SMF,MDW,6.333179298
SMF,MFR,4
SMF,MSN,null
SMF,MSP,4.462303962
SMF,OAK,5.644021739
SMF,OGG,-0.105339105
SMF,OKC,10.0623608
SMF,ONT,7.243060319
SMF,ORD,9.352641762
SMF,PDX,8.275435407
SMF,PHL,7.732876712
SMF,PHX,5.949634274
SMF,PIT,3.892678034
SMF,PSP,-0.523364486
SMF,RDD,44.88888889
SMF,RNO,3.461442786
SMF,SAN,7.620796175
SMF,SAT,10.41018388
SMF,SBA,12.06730769
SMF,SEA,9.776009814
SMF,SFO,11.96776367
SMF,SJC,1.441176471
SMF,SLC,3.649414244
SMF,SNA,4.147312681
SMF,STL,6.352094429
SMF,TUL,14.42
SMF,TUS,6.884381339
SMF,TWF,3.6
ASE,ATL,8.666666667
ASE,DEN,9.673945462
ASE,GJT,null
ASE,LAX,16.75310835
ASE,MSN,26
ASE,ORD,48.98640777
ASE,PHX,15.96242171
ASE,RFD,29
ASE,SFO,39.66197183
ASE,SLC,11.56547184
PIH,IDA,130
PIH,SLC,0.514009754
PIH,TWF,60
INL,MSP,6.168539326
MCI,ABQ,7.603956644
MCI,ATL,7.576767169
